"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,
"1421397572	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	73158587a9b835cd138ff67733766d97	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	TankuchÃ© camino a El Remate	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.522222	-90.308333	70.0		1.0	1.0	0.0	0.0	1981-07-20	20	7	1981	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3768		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. Chan; M. Burgos			2024-04-11T19:41:59.524Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421393206	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	9905054b88420ee1497268b0da8b5915	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	San Pedro"," 4 km al E de la desviaciÃ³n	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.977778	-87.463889	70.0		0.0	0.0	0.0	0.0	1992-07-12	12	7	1992	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	18230		NO DISPONIBLE		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. MÃ©ndez; R. DurÃ¡n; P. SimÃ¡			2024-04-11T19:42:07.997Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421393149	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	28f0d51b083a9b4451e47c06c213efe4	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	En la orilla de la carretera Dzitas rumbo a PistÃ©	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.839444	-88.526111	70.0		11.0	11.0	0.0	0.0	1983-09-24	24	9	1983	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3773		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. UcÃ¡n; R. Terborg; M. Poot			2024-04-11T19:42:09.877Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421392357	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	8854f6c3fdfc4ef9a37bc68745fea1d1	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	A 6 km al E de La Mancolona	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.814167	-89.234444	80.0		85.5	85.5	0.0	0.0	2002-08-21	21	8	2002	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	57465		E.M. Martinez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E.M. MartÃ­nez; D. Ãlvarez; J.P. Abascal; C.H. Ramos			2024-04-11T19:41:58.172Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421392274	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	fe4e0df1f28d4ac29d63fa7507679c82	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Sotuta a Tixcacaltuyub"," km 3.5 rancho Xmucuy	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.558889	-88.996389	70.0		0.0	0.0	0.0	0.0	1985-06-26	26	6	1985	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	6411		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Zizumbo			2024-04-11T19:42:01.717Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421389686	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	285f9529d0095dbd47be3a1372c65279	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Uxmal"," al N de El Palomar	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.363889	-89.769444	70.0		25.0	25.0	0.0	0.0	1982-08-16	16	8	1982	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3767		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. NarvÃ¡ez; A. Puch; M.J. OrdÃ³Ã±ez			2024-04-11T19:42:03.785Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421387611	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	f1a295bc12a796ca9c5c69792db0a319	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Tixcacaltuyub a Sotuta"," km 3.5 rancho Mucuy	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.511111	-88.934722	70.0		0.0	0.0	0.0	0.0	1985-06-26	26	6	1985	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3780		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Zizumbo			2024-04-11T19:42:11.398Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421387581	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	edd71c884889d1c16e364f8d2ed4a6fa	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Tixcacaltuyub a Sotuta"," km 3.5 rancho Mucuy	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.511111	-88.934722	70.0		0.0	0.0	0.0	0.0	1985-06-26	26	6	1985	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3779		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Zizumbo			2024-04-11T19:42:07.518Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421384851	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	1ba8dd4dc56065609186dcce4f42bad4	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	4 km despuÃ©s de TekantÃ³ a CacalchÃ©n	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.008333	-89.15	70.0		4.0	4.0	0.0	0.0	1982-07-08	8	7	1982	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3762		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. Chan; A. Puch			2024-04-11T19:42:02.982Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421384621	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	d35cc45b9ebd894809811e5c567813d7	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	1 km al N de la Hacienda ChunkanÃ¡n"," en la inmediaciones del cenote ChasinikchÃ© ('hormiga del Ã¡rbol rojo')	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.717222	-89.296667			0.0	0.0	0.0	0.0	2005-09-20	20	9	2005	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	66399		R. Balam-NarvÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Balam-NarvÃ¡ez; G. Carnevali; D. Angulo			2024-04-11T19:41:58.778Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421383747	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	804b61799c922db9e72b16b9805ca681	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	2 km de TekantÃ³ yendo a CacalchÃ©n	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.008333	-89.131944	70.0		0.0	0.0	0.0	0.0	1982-07-08	8	7	1982	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3764		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A. Puch; C. Chan			2024-04-11T19:42:01.907Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421381153	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	e3a7f1c2191adc1e20534f134b13ab38	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Carretera Pixoy-Valladolid	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.7	-88.238889	70.0		11.0	11.0	0.0	0.0	1980-07-01	1	7	1980	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3776		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ucan			2024-04-11T19:42:02.062Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421379330	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	b09cc01fe7c04664c8a6e9ff58ae273a	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Pixoy"," camino rumbo a San Lorenzo	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.7125	-88.268056	70.0		11.0	11.0	0.0	0.0	1988-06-27	27	6	1988	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	19806		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	H. de Voeyer			2024-04-11T19:42:10.627Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,
"1421378015	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	18f1bfef30fca73d2c31c298dbd11ab2	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	JardÃ­n botÃ¡nico regional CICY	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.028333	-89.638056	70.0		0.0	0.0	0.0	0.0	1997-07-23	23	7	1997	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	43074		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡			2024-04-11T19:41:59.398Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421377907	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	0b77e69ab9bde36a5f2f574efb293b3c	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	JardÃ­n botÃ¡nico regional CICY	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.028333	-89.638056	70.0		0.0	0.0	0.0	0.0	1994-06-14	14	6	1994	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	14795		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡			2024-04-11T19:42:07.235Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
"1421376426	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	8897fe101db0a3ab43e6057bee6188b8	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	20 km al W de Majahual	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.856944	-87.85	80.0		0.0	0.0	0.0	0.0	1983-08-29	29	8	1983	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	3771		G. Campos-Rios		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. DurÃ¡n; I. Olmsted			2024-04-11T19:42:01.119Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
